,tissue,histology,gender,PHA-665752,Irinotecan,17-AAG,TAE684,TKI258,PD-0332991,PLX4720,ZD-6474,Nutlin-3,Sorafenib,L-685458,Erlotinib,Lapatinib,PD-0325901,PF2341066,AEW541,Nilotinib,Topotecan,LBW242,AZD0530,Panobinostat,Paclitaxel,RAF265,AZD6244
NCIH1105,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1155,lung,carcinoma,M',8.0,,0.11738701900000001,0.314884716,3.734721422,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.580640793,7.266235352000001,,0.052346837,8.0,8.0,0.04550362,0.040493838,,8.0
NCIH1184,lung,carcinoma,M',8.0,0.031542514,0.230962545,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.10876333699999999,8.0,8.0,0.024768112000000002,0.005819601,8.0,8.0
NCIH1299,lung,carcinoma,M',8.0,,0.267252147,4.313905716,5.109177589,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.440331429,8.0,5.331521988,,0.2542018,8.0,8.0,0.15109387,0.014950856,0.7212009429999999,8.0
NCIH1339,lung,carcinoma,F',8.0,0.15753369,0.027336582999999998,8.0,8.0,8.0,8.0,8.0,8.0,5.292191029,8.0,8.0,8.0,8.0,8.0,8.0,7.78498888,0.153223231,8.0,8.0,0.07241247599999999,0.014453353,4.130254745,8.0
NCIH1341,lung,carcinoma,F',8.0,0.19461689899999998,0.01379581,1.3999530080000002,2.811038893,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.2010201059999999,0.334254905,8.0,0.06563936299999999,8.0,5.702689319,0.05364446,0.002542614,2.281787395,8.0
NCIH1355,lung,carcinoma,M',8.0,,0.10448881199999999,1.050579667,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.519361496,7.860697269,0.519260585,7.6875391010000005,4.051389694,8.0,8.0,8.0,8.0,0.12150972300000001,0.018106179,0.6908163429999999,5.953964233
NCIH1373,lung,carcinoma,M',8.0,1.430255294,0.067688048,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0925614830000003,8.0,8.0,0.108055562,8.0,8.0,8.0
NCIH1385,lung,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1395,lung,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1435,lung,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1436,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1437,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH146,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1563,lung,carcinoma,M',8.0,,0.215863928,8.0,7.06904459,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.234401062,8.0,8.0,8.0
NCIH1568,lung,carcinoma,F',8.0,,8.0,4.127527237,8.0,8.0,4.620815754,8.0,8.0,7.921915531000001,5.634932995,5.748595715,8.0,8.0,8.0,8.0,8.0,0.19822557300000002,8.0,8.0,0.05876703900000001,0.010964806,2.201728821,8.0
NCIH1573,lung,carcinoma,F',8.0,,0.128462195,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.578598022,8.0,8.0,8.0,8.0,8.0,8.0,0.12201100599999999,0.014657045,6.622673512,8.0
NCIH1581,lung,carcinoma,M',8.0,,0.605425537,8.0,1.223131864,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.752945065,8.0,8.0,0.045961670999999996,0.009297123000000001,2.6176927709999998,8.0
NCIH1618,lung,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1623,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1648,lung,carcinoma,M',8.0,,8.0,8.0,8.0,8.0,5.7663731579999995,8.0,8.0,8.0,8.0,8.0,0.373408833,8.0,8.0,8.0,5.590958595,1.7767341140000001,8.0,8.0,0.086079873,0.0025,0.959371567,8.0
NCIH1650,lung,carcinoma,M',8.0,,0.030661542000000003,8.0,6.863274097000001,8.0,8.0,0.989076436,8.0,8.0,7.487191677,8.0,5.152448654,8.0,8.0,8.0,8.0,1.7483592030000001,8.0,0.49435213200000006,0.17685750100000003,0.009901977,1.616140127,8.0
NCIH1651,lung,carcinoma,M',8.0,,0.24323794199999998,8.0,6.862641335,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.730994105,8.0,8.0,0.06680174900000001,0.022404801000000002,8.0,8.0
NCIH1666,lung,carcinoma,F',8.0,0.20950639199999999,0.016954798,0.042816627,8.0,8.0,8.0,0.577988684,8.0,8.0,8.0,0.20396803300000002,0.386495948,0.028687071,8.0,3.147583485,7.710957527000001,1.009786963,8.0,1.702454567,0.069938406,0.002542614,0.436365217,0.298590779
NCIH1693,lung,carcinoma,F',8.0,0.313385129,8.0,5.852221489,8.0,8.0,8.0,2.7563126089999996,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.33714878600000003,8.0,8.0,0.058890849,0.049781483,6.105265931,8.0
NCIH1694,lung,carcinoma,M',8.0,0.04943854,3.3497751069999997,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.060661137000000004,8.0,8.0,0.022976071,0.018657338,8.0,8.0
NCIH1703,lung,carcinoma,M',8.0,,0.039121125,6.670969962999999,1.666052461,,8.0,1.701827049,8.0,1.57709527,8.0,8.0,8.0,8.0,8.0,8.0,,0.653529227,8.0,3.3728668689999997,0.216182515,0.016077645,,8.0
NCIH1734,lung,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1755,lung,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1781,lung,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1792,lung,carcinoma,M',8.0,,0.103014566,2.524142504,4.971670628,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.8751403090000001,5.448011875,4.73042202,8.0,1.201798558,8.0,8.0,0.107573599,0.018022098,0.6719554659999999,8.0
NCIH1793,lung,carcinoma,F',8.0,,0.238597125,5.928136349,8.0,2.038415432,8.0,1.843716621,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.899638652999999,8.0,1.696554303,8.0,2.5837347509999997,,0.014615448999999999,2.839692116,8.0
NCIH1836,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1838,lung,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1869,lung,carcinoma,M',8.0,1.70174861,0.10002055800000001,2.5089881419999998,8.0,8.0,8.0,3.096685465,8.0,8.0,8.0,3.3328266060000002,8.0,8.0,8.0,8.0,8.0,1.442871295,8.0,0.793254991,0.133828416,8.0,8.0,8.0
NCIH1876,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1915,lung,carcinoma,F',8.0,0.260307193,0.035393722,3.614163637,6.193822861,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.146351352,8.0,8.0,8.0,1.123872519,8.0,8.0,0.038531255,0.004253245,0.22340402,1.592065454
NCIH1930,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1944,lung,carcinoma,F',8.0,,0.026266662000000003,8.0,8.0,4.488175869,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.41621249899999996,8.0,8.0,8.0,0.70968318,8.0,8.0,0.072113864,0.011522056999999999,8.0,8.0
NCIH196,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1963,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH1975,lung,carcinoma,F',8.0,0.8536432979999999,0.055695072000000005,2.9058413510000003,6.715387821,8.0,8.0,8.0,8.0,8.0,7.971967697,8.0,8.0,3.859478712,8.0,8.0,8.0,1.4634824990000002,8.0,8.0,0.08497493699999999,0.00264905,1.421275377,8.0
NCIH2009,lung,carcinoma,F',8.0,0.292758912,0.188103288,3.9513251780000003,7.162834167000001,8.0,8.0,7.427165031,8.0,8.0,8.0,8.0,8.0,0.734539926,8.0,8.0,8.0,0.815872073,8.0,8.0,0.035882048,0.01844758,3.924828053,8.0
NCIH2023,lung,carcinoma,M',8.0,,0.023395276,3.460036039,5.232933998,8.0,8.0,3.698183298,8.0,8.0,8.0,8.0,8.0,8.0,4.380047321,2.513386011,4.014651299,0.640784621,8.0,8.0,0.093299761,0.009333471,8.0,8.0
NCIH2029,lung,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
NCIH2030,lung,carcinoma,M',8.0,0.539358318,0.04906629,6.806890011,4.161973000000001,8.0,8.0,4.317485809,8.0,5.207033157,8.0,6.153043747000001,3.724179983,8.0,8.0,5.780652523,8.0,0.146490812,8.0,1.831240416,0.14027597,0.028944698999999997,0.5876128079999999,8.0
NCIH2052,pleura,mesothelioma,M',8.0,,0.238069907,3.8562190530000002,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.581053734,8.0,8.0,0.177221939,8.0,8.0,0.101352267,0.04403678,0.6959717870000001,8.0
NCIH2066,lung,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
NCIH2081,lung,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
NCIH2085,lung,carcinoma,M',8.0,,0.761869073,1.596056938,8.0,8.0,8.0,8.0,8.0,8.0,7.66442728,8.0,8.0,8.0,4.665399551,8.0,8.0,8.0,8.0,8.0,0.054746706,0.007059726999999999,8.0,8.0
NCIH2087,lung,carcinoma,M',8.0,,0.064093605,6.56292057,8.0,8.0,5.211354733,8.0,8.0,4.511748314,8.0,8.0,8.0,0.054371227,8.0,7.722693443,6.089197158999999,0.19008727399999997,8.0,8.0,0.113999806,0.010453116,2.6684856409999997,0.411084592
NCIH209,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH2106,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH211,lung,carcinoma,F',6.395418167000001,0.156739518,0.12571734199999998,2.398709774,3.909843922,8.0,8.0,8.0,8.0,8.0,3.807246447,8.0,8.0,8.0,4.108612537,1.58294487,6.046969891,0.170390353,7.550951004,8.0,0.014001844,0.008475381,4.2292594910000005,8.0
NCIH2110,lung,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
NCIH2122,lung,carcinoma,F',8.0,0.089756981,0.026409486,1.2848513129999999,3.678296328,8.0,8.0,8.0,4.599129598,7.538781166000001,8.0,5.2343811989999995,2.934415817,0.035555024,3.988648415,0.136573295,7.855627537,0.054307785,8.0,3.3767552380000003,0.030371366,0.003066643,0.468769699,0.625899553
NCIH2126,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH2141,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH2170,lung,carcinoma,M',8.0,0.163862392,0.015281511000000001,1.748815775,8.0,8.0,8.0,2.655644894,8.0,8.0,8.0,1.564355135,0.300980896,8.0,8.0,8.0,3.32824254,0.062579744,8.0,2.416388035,0.039551973,0.002542614,6.187165737000001,8.0
NCIH2171,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH2172,lung,carcinoma,F',8.0,0.002771225,0.005899465,3.5485015769999997,8.0,8.0,8.0,8.0,8.0,0.026705227999999998,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.014610312,8.0,,0.0025,8.0,0.002542614
NCIH2196,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH2227,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH2228,lung,carcinoma,F',8.0,0.194996953,0.113416389,0.041489352,6.128799438,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.9385988710000004,1.6001813409999999,8.0,8.0,0.34726229299999994,8.0,8.0,0.067522921,0.002949517,1.8035734890000001,8.0
NCIH226,lung,carcinoma,M',8.0,,8.0,4.788105965,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.052712202,8.0,8.0,0.26439777,8.0,3.296744585,8.0
NCIH2286,lung,carcinoma,F',8.0,0.07240358,0.034514762000000004,0.680661559,1.19476676,1.427565255,6.033330441,8.0,8.0,7.001390934,7.965235233,6.048270702000001,7.359588146,1.984133124,5.16068697,8.0,2.386837244,0.035901897,8.0,3.633536339,0.041530162,0.004381975,0.183091342,8.0
NCIH2291,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH23,lung,carcinoma,M',8.0,,0.046550732000000004,1.43065083,3.584141493,8.0,0.21173798600000002,8.0,8.0,8.0,7.193157672999999,8.0,8.0,8.0,8.0,4.463423729,7.43892622,0.738976538,8.0,8.0,0.065439694,0.0035372190000000003,1.7335962059999999,8.0
NCIH2342,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH2347,lung,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
NCIH2405,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH2444,lung,carcinoma,M',8.0,0.618729711,0.268049806,8.0,8.0,6.7141499520000005,8.0,8.0,8.0,8.0,8.0,8.0,1.746527776,0.267063349,8.0,8.0,8.0,3.432085276,8.0,8.0,0.078222416,0.036365941,5.748154163,8.0
NCIH2452,pleura,mesothelioma,M',8.0,0.209673807,0.147931322,5.233737946000001,5.839072324,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.6762321590000001,8.0,8.0,0.13646288199999998,0.007106950999999999,0.23321937,8.0
NCIH28,pleura,mesothelioma,M',8.0,,0.148407042,2.413717031,8.0,6.050222397000001,8.0,1.7685918809999999,8.0,8.0,8.0,1.191120028,2.911829233,4.119419098,8.0,6.431872368,8.0,0.9382669929999999,8.0,1.326548219,0.086864933,0.0396,3.9707357880000003,8.0
NCIH292-1,lung,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
NCIH292-2,lung,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
NCIH322,lung,carcinoma,M',8.0,0.433685452,0.024739213,5.500570774,8.0,8.0,8.0,1.605697155,8.0,8.0,8.0,0.644645035,1.362128496,0.015824526999999998,8.0,2.894480705,8.0,1.0828590390000001,8.0,0.965358913,0.08949538300000001,0.013226771000000002,1.7948671580000002,0.222787127
NCIH3255,lung,carcinoma,F',8.0,0.5957201120000001,0.078972206,0.556460023,8.0,8.0,8.0,0.101615734,8.0,8.0,8.0,0.075178206,0.333763152,6.137561797999999,3.03383708,2.8280687330000003,7.134063244,2.016582251,8.0,0.117367186,0.052645214,2.8479051589999997,8.0,8.0
NCIH358,lung,carcinoma,M',8.0,,0.07596647,1.331018448,5.453622341,8.0,5.514954567,2.105731487,8.0,8.0,3.798366785,2.132719517,2.8383400439999997,0.084666125,8.0,6.799887657,8.0,1.6492460969999998,8.0,6.738224982999999,0.091187067,0.009548982,1.64696753,1.7447103259999999
NCIH441,lung,carcinoma,M',8.0,0.199361607,0.170633957,4.349505901000001,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.720984458999999,8.0,0.47257286299999995,8.0,8.0,0.12132134300000001,0.013821052,6.149358749,8.0
NCIH446,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH460,lung,carcinoma,M',8.0,,0.0637509,6.896989346,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.268196106,,0.247599795,8.0,8.0,0.098729089,0.029035103,7.260767937000001,8.0
NCIH508,large_intestine,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH510,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH520,lung,carcinoma,M',8.0,0.227801815,0.09997908,7.341633797,2.806128025,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.897854149,8.0,8.0,0.05924473,0.007693344,2.380209684,8.0
NCIH522,lung,carcinoma,M',8.0,0.791150272,0.079639822,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.539058924,8.0,8.0,0.083385691,0.011133007,8.0,8.0
NCIH524,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH526,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH596,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH647,lung,carcinoma,M',8.0,,0.14655832900000001,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.831822395,8.0,3.1848893169999997,0.33043181899999996,0.009898632,8.0,8.0
NCIH650,lung,carcinoma,M',8.0,,0.306331158,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.875080109,8.0,1.197357535,8.0,8.0,0.14570081199999999,0.002542614,2.341225863,8.0
NCIH660,prostate,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH661,lung,carcinoma,M',8.0,0.45838713600000003,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.459185839,8.0,8.0,8.0,8.0,1.165132165,8.0,8.0,8.0,8.0,0.002623093,0.063754819,8.0,8.0
NCIH684,liver,other,NA',,,,,,,,,,,,,,,,,,,,,,,,
NCIH69,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH716,large_intestine,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
NCIH727,lung,carcinoid-endocrine_tumour,F',8.0,7.505040646,0.34708097600000004,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.020542196999999998,8.0,1.014342308,8.0,8.0,8.0,8.0,0.076096117,8.0,8.0,0.404451102
NCIH747,large_intestine,carcinoma,M',8.0,,0.084120333,3.33858633,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.022053087000000002,6.117981911,2.882367373,8.0,1.061155081,8.0,8.0,0.035711031000000004,0.025522847,8.0,0.16377683
NCIH810,lung,carcinoma,M',8.0,0.46682941899999997,8.0,3.1865041260000004,8.0,8.0,8.0,8.0,8.0,8.0,3.6488063339999997,8.0,8.0,8.0,8.0,2.855264425,5.777545452000001,8.0,8.0,8.0,0.011893968000000001,0.011509143999999999,8.0,8.0
NCIH82,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH838,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH841,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
NCIH854,lung,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
NCIH889,lung,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
NCIH929,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
NCIN87,stomach,carcinoma,M',8.0,,0.006280354,3.872960567,6.237362862,8.0,8.0,8.0,8.0,8.0,5.916582107999999,3.197930098,0.06610655,5.074838161000001,8.0,8.0,3.743279696,0.344504684,8.0,0.14846965,0.046711910999999995,0.008005857,3.7955670360000004,8.0
NCO2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,F',2.515162706,0.12840499,0.11701074199999999,0.06636737200000001,2.277549982,8.0,0.880665138,0.851403832,8.0,2.736567497,2.819349766,2.7887666230000003,7.333292961000001,0.138409436,0.624113679,1.6404278909999999,0.00760066,0.088908896,8.0,0.13301678,0.026640112,0.002542614,1.0064109559999999,1.754736066
NH6,autonomic_ganglia,neuroblastoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
NIHOVCAR3,ovary,carcinoma,F',8.0,0.347054332,0.24593186399999997,2.449764729,8.0,8.0,8.0,1.325326085,8.0,2.027971539,8.0,8.0,5.117734732,8.0,8.0,8.0,8.0,1.3081732990000001,8.0,1.3630286459999998,0.048463259,0.004321144,2.117441654,8.0
NMCG1,central_nervous_system,glioma,NA',,,,,,,,,,,,,,,,,,,,,,,,
NOMO1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
NUDHL1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
NUDUL1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
NUGC2,stomach,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
NUGC3,stomach,carcinoma,M',8.0,0.05115755599999999,0.061240714,2.9383854869999997,6.8171453479999995,8.0,8.0,2.02683115,8.0,7.127600192999999,4.558412941,0.738386512,2.410752535,8.0,8.0,8.0,8.0,0.11532969,8.0,3.6661677360000002,0.073447652,0.0025,1.555441022,8.0
NUGC4,stomach,carcinoma,NA',3.009513855,,0.019910261000000002,8.0,6.366208076,1.606289268,8.0,0.643734634,8.0,8.0,8.0,0.258506,0.171543315,0.011152006,8.0,8.0,4.356728077,0.11084988,8.0,0.40075886200000005,0.00967196,0.003304154,6.7839241029999995,0.067623615
OAW28,ovary,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
OAW42,ovary,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
OC314,ovary,carcinoma,F',8.0,,0.180269763,8.0,6.942592144,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.327038288,8.0,8.0,0.137972131,0.010998377,3.672142506,8.0
OC315,ovary,carcinoma,F',8.0,0.268796146,0.121878006,8.0,7.319449902000001,8.0,8.0,4.758262633999999,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.298700869,8.0,8.0,0.082142279,0.007822407,2.388634443,8.0
OC316,ovary,carcinoma,F',8.0,0.29067513300000003,0.164771095,8.0,8.0,8.0,8.0,6.409285545,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.324411362,8.0,8.0,0.120042175,0.009912783,3.029598951,8.0
OCIAML2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',8.0,0.08137615,0.088610291,0.998434305,3.4115846160000003,1.528368115,8.0,8.0,6.549625874,2.15498209,8.0,8.0,8.0,0.0025,4.0025200839999995,8.0,6.798111916,0.043617342,8.0,8.0,0.020326231,0.007498603,1.844623208,0.012838798
OCIAML3,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
OCIAML5,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',8.0,0.072669894,0.30526480100000003,0.761869073,1.400383115,5.799865246,8.0,8.0,3.4168295860000004,1.325611115,1.131477356,8.0,8.0,0.274631172,4.026138783,1.238248587,7.265676975,0.048216722999999996,8.0,8.0,0.011386046,0.0025,2.643190622,2.24517417
OCILY10,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,NA',8.0,,0.91939044,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,2.5986618999999997,8.0,8.0,0.017077916999999998,0.002542614,5.9916749000000005,8.0
OCILY19,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
OCILY3,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,NA',,,,,,,,,,,,,,,,,,,,,,,,
OCIM1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,NA',,,,,,,,,,,,,,,,,,,,,,,,
OCUM1,stomach,carcinoma,F',8.0,0.25681984399999996,0.046381559,3.4631202219999997,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.019374402,4.016563416,8.0,8.0,0.19988291,8.0,8.0,0.016655602,0.008336824,8.0,0.067574807
OE19,oesophagus,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
OE33,oesophagus,other,F',8.0,0.10038691,0.058549874,2.604136705,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.558083057,3.538352251,1.207887888,0.8948249220000001,5.732457638,8.0,0.178223893,8.0,2.744313717,0.035405684,0.002542614,1.985962749,8.0
OELE,ovary,other,NA',,,,,,,,,,,,,,,,,,,,,,,,
ONCODG1,ovary,carcinoma,F',8.0,0.569973826,0.212087214,3.90438199,8.0,8.0,8.0,4.47241497,8.0,8.0,8.0,7.971845627,8.0,8.0,8.0,8.0,8.0,0.544737399,8.0,2.2229013440000003,0.102725372,0.010235737,1.681892991,8.0
ONS76,central_nervous_system,primitive_neuroectodermal_tumour-medulloblastoma,F',8.0,0.580970824,1.5658938880000002,8.0,8.0,8.0,8.0,8.0,8.0,4.204772472,8.0,8.0,8.0,0.045527395,8.0,8.0,8.0,0.282274336,8.0,8.0,0.12355955699999999,,4.173048496,0.317494243
OPM2,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',8.0,0.059301183,0.666394174,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.16454596800000001,8.0,8.0,0.0025,0.24827013899999997,8.0,8.0
OSRC2,kidney,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
OUMS23,large_intestine,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
OUMS27,bone,chondrosarcoma,M',,,,,,,,,,,,,,,,,,,,,,,,
OV56,ovary,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
OV7,ovary,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
OV90,ovary,carcinoma,F',8.0,0.226904228,0.018589249,1.618599892,8.0,8.0,8.0,8.0,8.0,7.5910758970000005,8.0,8.0,8.0,0.022402047999999997,8.0,5.757698536,6.70353508,0.224122435,8.0,8.0,0.029783206,0.011053084,1.341343045,0.14464153300000002
OVCAR4,ovary,carcinoma,F',8.0,1.5807820559999999,0.459155321,4.098715305,8.0,8.0,8.0,8.0,8.0,5.2160801889999995,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.22894901,0.652646363,8.0,0.100434728,0.008228295,3.7752144339999996,8.0
OVCAR8,ovary,carcinoma,F',8.0,0.076275177,0.146128953,6.886720181,6.0259203910000005,8.0,8.0,8.0,8.0,6.164680958,8.0,8.0,5.095930576000001,8.0,7.620050907,6.789673858,7.570580006,0.076904632,8.0,3.547168732,0.025208007999999997,0.0051118579999999995,2.696382523,8.0
OVISE,ovary,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
OVK18,ovary,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
OVKATE,ovary,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
OVMANA,ovary,carcinoma,F',8.0,2.627765656,0.364703447,3.367275715,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.485648155,8.0,2.304437637,8.0,3.4851081369999997,0.166736796,8.0,8.0,8.0
OVSAHO,ovary,carcinoma,F',8.0,1.787026286,3.464982748,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.2489321230000003,8.0,8.0,0.20274968399999999,8.0,6.512304306,8.0
